booking_id,hotel_name,hotel_type,arrival_date,nights_stayed,room_type,adults,children,booking_channel,lead_time_days,adr_per_night_inr,total_revenue_inr,cancellation_status,country_of_guest,special_requests,meal_plan
BKG646061,Holiday Inn Jaipur,Five Star,05-11-2023,1,Suite,3,1.0,Yatra,83,6191,6191,No,Singapore,3.0,No Meal
BKG505641,Lemon Tree Lucknow,3star,06/11/2023,13,Suite,3,0.0,OTA - MakeMyTrip,230,568,7384,No,Canada,,
BKG352923,Hyatt Regency Chennai,4 Star,2023-11-06,7,Double Room,2,2.0,Yatra,287,14229,99603,Yes,UK,4.0,MAP
BKG662863,Oberoi Bengaluru,Hostel,06-11-2023,13,Family Room,3,2.0,direct website,160,21343,277459,No,India,2.0,No Meal
BKG577247,Lemon Tree Lucknow,4 Star,07/11/2023,7,Executive Room,2,2.0,Corporate Booking,271,2470,17290,No,Nepal,1.0,AP
BKG906530,Airbnb Stay Bandra,5-Star,2023-11-07,12,Super Deluxe,3,1.0,Walk-in,37,4028,48336,No,France,1.0,CP
BKG172519,OYO Rooms 12345,5 Star,07-11-2023,1,Family Room,1,1.0,Travel Agent,225,2297,2297,No,,1.0,CP
BKG514710,Zostel Delhi,Five Star,07/11/2023,9,Family Room,2,2.0,OTA - MakeMyTrip,141,1902,17118,No,Bangladesh,2.0,
BKG356788,The Leela Goa,BUDGET,2023-11-08,6,Twin Room,1,1.0,Agoda,291,20211,121266,Yes,Japan,,MAP
BKG364541,Treebo Trend City Inn,5-Star,08-11-2023,12,Standard,1,2.0,Goibibo,150,1986,23832,Yes,Bangladesh,1.0,No Meal
BKG126770,FabHotel Prime Central,Boutique,08/11/2023,2,Double Room,2,1.0,Travel Agent,113,1026,2052,No,Sri Lanka,3.0,Full Board
BKG924654,Courtyard by Marriott,Five Star,2023-11-09,5,Double Room,2,2.0,Goibibo,236,26747,133735,No,Canada,0.0,AP
BKG806067,The Fern Residency,BUDGET,09-11-2023,13,Presidential Suite,2,1.0,MakeMyTrip,65,1720,22360,No,Singapore,2.0,Half Board
BKG312793,Oberoi Bengaluru,Budget,09/11/2023,11,Twin Room,3,0.0,Direct Website,360,19344,212784,No,Japan,1.0,BB
BKG718025,ITC Maurya Delhi,Resort,2023-11-09,4,Studio Room,3,2.0,Yatra,340,26280,105120,No,India,2.0,
BKG831997,OYO Rooms 12345,Five Star,10-11-2023,7,Suite,1,1.0,direct website,257,2023,14161,No,Sri Lanka,2.0,No Meal
BKG149033,Holiday Inn Jaipur,3 Star,10/11/2023,8,Super Deluxe,2,1.0,Goibibo,248,4120,32960,No,India,1.0,Half Board
BKG301110,Oberoi Bengaluru,4-Star,2023-11-10,11,Studio Room,1,2.0,Goibibo,330,20984,230824,Yes,India,2.0,
BKG952311,Hilton Garden Inn,BUDGET,11-11-2023,11,Executive Room,3,1.0,Yatra,322,5523,60753,No,UAE,3.0,Half Board
BKG440619,Ginger Hotel,5-Star,11/11/2023,1,Deluxe,1,0.0,direct website,179,1988,1988,No,India,3.0,BB
BKG115950,Airbnb Stay Bandra,Budget,2023-11-11,5,Studio Room,1,0.0,Yatra,189,2997,14985,No,Germany,4.0,AP
BKG300604,Zostel Delhi,3star,11-11-2023,3,Presidential Suite,2,1.0,makemytrip,153,679,2037,Yes,France,1.0,CP
BKG720369,ITC Maurya Delhi,boutique,12/11/2023,1,Suite,2,2.0,MakeMyTrip,195,20020,20020,Yes,Germany,1.0,CP
BKG148787,Courtyard by Marriott,Resort,2023-11-12,12,Family Room,1,1.0,Yatra,310,12747,152964,No,Japan,1.0,No Meal
BKG975200,Novotel Kolkata,Resort,12-11-2023,3,Studio Room,3,1.0,direct website,261,7496,22488,Yes,Nepal,4.0,AP
BKG553378,Lemon Tree Lucknow,3star,13/11/2023,6,Standard,1,0.0,Direct Website,142,1832,10992,Yes,India,3.0,Full Board
BKG714438,Hilton Garden Inn,Boutique,2023-11-13,7,Presidential Suite,3,1.0,Booking.com,341,6105,42735,No,India,3.0,MAP
BKG195551,Park Inn by Radisson,resort,13-11-2023,8,Studio Room,1,2.0,Corporate Booking,315,3497,27976,Yes,Singapore,1.0,No Meal
BKG595902,Novotel Kolkata,4 Star,13/11/2023,13,Deluxe,1,0.0,direct website,100,6587,85631,No,Germany,2.0,MAP
BKG730638,Novotel Kolkata,boutique,2023-11-14,11,Standard,2,1.0,Walk-in,243,7193,79123,Yes,Nepal,0.0,AP
BKG227943,Oberoi Bengaluru,resort,14-11-2023,4,Family Room,1,2.0,Walk-in,11,27308,109232,Yes,,0.0,All Inclusive
BKG949358,Oberoi Bengaluru,BUDGET,14/11/2023,3,Twin Room,3,0.0,MakeMyTrip,238,25349,76047,No,,1.0,
BKG367130,Treebo Trend City Inn,Resort,2023-11-15,5,Deluxe,1,2.0,Yatra,48,853,4265,No,,1.0,Breakfast Only
BKG702773,Courtyard by Marriott,3 Star,15-11-2023,9,Suite,1,2.0,direct website,41,9528,85752,No,France,3.0,No Meal
BKG316415,Hyatt Regency Chennai,Five Star,15/11/2023,13,Presidential Suite,3,2.0,Goibibo,165,10976,142688,No,Singapore,3.0,BB
BKG305828,Courtyard by Marriott,5 Star,2023-11-15,6,Standard,1,1.0,Corporate Booking,81,27455,164730,Yes,Canada,2.0,AP
BKG231307,Zostel Delhi,Five Star,16-11-2023,9,Deluxe,1,,travel agent,290,1838,16542,No,UK,3.0,No Meal
BKG239065,Park Inn by Radisson,boutique,16/11/2023,6,Standard,1,1.0,corporate,157,6389,38334,No,Japan,0.0,No Meal
BKG846440,Holiday Inn Jaipur,3 Star,2023-11-16,2,Double Room,1,0.0,Goibibo,215,3018,6036,No,Germany,0.0,Full Board
BKG770196,Treebo Trend City Inn,4 Star,17-11-2023,13,Double Room,3,2.0,Booking.com,157,781,10153,No,,3.0,
BKG957192,Marriott Hyderabad,4-Star,17/11/2023,5,Executive Room,3,2.0,makemytrip,133,14525,72625,No,China,0.0,AP
BKG838510,OYO Rooms 12345,BUDGET,2023-11-17,12,Presidential Suite,3,1.0,OTA - Booking.com,66,1367,16404,No,,0.0,Breakfast Only
BKG847326,Ginger Hotel,boutique,17-11-2023,11,Executive Room,3,2.0,corporate,335,1058,11638,Yes,India,0.0,All Inclusive
BKG514524,Oberoi Bengaluru,4-Star,18/11/2023,9,Twin Room,1,2.0,direct website,6,15716,141444,No,UAE,0.0,CP
BKG427731,Airbnb Stay Bandra,5 Star,2023-11-18,8,Suite,3,2.0,OTA - MakeMyTrip,13,2850,22800,No,India,4.0,Full Board
BKG782091,Zostel Delhi,4 Star,18-11-2023,7,Deluxe,1,0.0,Goibibo,72,1095,7665,No,India,1.0,
BKG175108,OYO Rooms 12345,Hostel,19/11/2023,1,Executive Room,2,0.0,Booking.com,162,2168,2168,No,India,2.0,BB
BKG559808,Ginger Hotel,3 Star,2023-11-19,4,Studio Room,1,1.0,Direct Website,65,893,3572,No,India,4.0,Full Board
BKG845493,Novotel Kolkata,Five Star,19-11-2023,12,Deluxe,1,0.0,corporate,346,3206,38472,Yes,India,2.0,Full Board
BKG894930,Hyatt Regency Chennai,3 Star,20/11/2023,7,Standard,3,2.0,OTA - Booking.com,129,23195,162365,No,Germany,4.0,AP
BKG931498,Treebo Trend City Inn,Boutique,2023-11-20,11,Studio Room,3,2.0,Goibibo,205,2316,25476,Yes,India,4.0,No Meal
BKG975961,Novotel Kolkata,Boutique,20-11-2023,7,Family Room,3,2.0,OTA - Booking.com,275,4828,33796,No,India,2.0,All Inclusive
BKG512209,The Leela Goa,Five Star,20/11/2023,6,Family Room,2,1.0,direct website,255,20575,123450,Yes,Canada,1.0,
BKG112485,Airbnb Stay Bandra,Budget,2023-11-21,8,Double Room,1,2.0,travel agent,265,4236,33888,No,India,,AP
BKG169136,Treebo Trend City Inn,resort,21-11-2023,11,Studio Room,2,2.0,Goibibo,24,2305,25355,No,Singapore,4.0,AP
BKG314957,The Fern Residency,4 Star,21/11/2023,13,Suite,1,1.0,MakeMyTrip,280,1959,25467,No,Russia,1.0,
BKG801483,The Fern Residency,resort,2023-11-22,6,Family Room,1,0.0,travel agent,252,4836,29016,Yes,Bangladesh,3.0,CP
BKG670552,Ginger Hotel,3star,22-11-2023,10,Standard,2,0.0,MakeMyTrip,309,1679,16790,No,Sri Lanka,2.0,MAP
BKG565284,Ginger Hotel,3star,22/11/2023,3,Standard,2,0.0,Agoda,288,2001,6003,Yes,Nepal,4.0,No Meal
BKG145606,Hyatt Regency Chennai,boutique,2023-11-22,4,Twin Room,1,1.0,direct website,163,28673,114692,Yes,Canada,3.0,Breakfast Only
BKG398490,OYO Rooms 12345,3 Star,23-11-2023,3,Family Room,2,1.0,Direct Website,94,1881,5643,Yes,India,1.0,No Meal
BKG203865,FabHotel Prime Central,3 Star,23/11/2023,1,Family Room,3,2.0,Yatra,269,925,925,No,Canada,3.0,AP
BKG790671,Holiday Inn Jaipur,Boutique,2023-11-23,10,Executive Room,1,2.0,OTA - Booking.com,320,6131,61310,Yes,China,2.0,All Inclusive
BKG273334,Hyatt Regency Chennai,BUDGET,24-11-2023,5,Standard,3,1.0,Goibibo,109,14177,70885,No,France,3.0,Full Board
BKG677454,Treebo Trend City Inn,Hostel,24/11/2023,1,Standard,2,1.0,Direct Website,335,713,713,Yes,India,0.0,MAP
BKG401219,Holiday Inn Jaipur,Resort,2023-11-24,1,Studio Room,3,2.0,Travel Agent,309,3549,3549,No,UK,4.0,Half Board
BKG529598,FabHotel Prime Central,boutique,24-11-2023,2,Studio Room,2,2.0,Corporate Booking,237,638,1276,No,India,1.0,MAP
BKG440819,The Fern Residency,BUDGET,25/11/2023,13,Double Room,3,2.0,Goibibo,24,4701,61113,Yes,Sri Lanka,1.0,Half Board
BKG989878,The Leela Goa,Hostel,2023-11-25,4,Standard,2,0.0,Direct Website,140,24167,96668,Yes,Japan,4.0,BB
BKG629094,Lemon Tree Lucknow,budget,25-11-2023,6,Executive Room,1,0.0,Booking.com,116,2412,14472,Yes,Canada,4.0,Full Board
BKG391501,FabHotel Prime Central,5-Star,26/11/2023,8,Deluxe,1,2.0,Yatra,24,1163,9304,Yes,Canada,0.0,MAP
BKG421021,Radisson Blu Pune,4 Star,2023-11-26,13,Family Room,1,1.0,travel agent,78,5549,72137,No,Nepal,0.0,CP
BKG996569,Park Inn by Radisson,Five Star,26-11-2023,3,Family Room,1,0.0,Direct Website,67,6204,18612,Yes,Japan,1.0,All Inclusive
BKG153155,Park Inn by Radisson,BUDGET,26/11/2023,1,Presidential Suite,2,2.0,OTA - Booking.com,172,3845,3845,No,Australia,3.0,Half Board
BKG420195,Courtyard by Marriott,3 Star,2023-11-27,3,Deluxe,3,0.0,Travel Agent,11,8303,24909,No,Nepal,4.0,All Inclusive
BKG224503,FabHotel Prime Central,boutique,27-11-2023,12,Suite,1,1.0,Travel Agent,287,978,11736,No,Bangladesh,,Full Board
BKG173147,FabHotel Prime Central,5 Star,27/11/2023,3,Presidential Suite,2,1.0,Direct Website,127,727,2181,No,India,0.0,MAP
BKG227117,ITC Maurya Delhi,boutique,2023-11-28,5,Suite,2,1.0,Travel Agent,95,19025,95125,No,USA,,All Inclusive
BKG782264,Lemon Tree Lucknow,3 Star,28-11-2023,11,Executive Room,1,2.0,Corporate Booking,91,1980,21780,No,India,3.0,All Inclusive
BKG963174,FabHotel Prime Central,4 Star,28/11/2023,12,Standard,1,2.0,corporate,140,1021,12252,Yes,Germany,1.0,Breakfast Only
BKG197486,Holiday Inn Jaipur,3star,2023-11-28,12,Twin Room,2,0.0,OTA - MakeMyTrip,30,6647,79764,Yes,India,,
BKG757067,Taj Mahal Palace Mumbai,4-Star,29-11-2023,4,Presidential Suite,3,2.0,Yatra,333,8079,32316,No,Singapore,,BB
BKG829389,Zostel Delhi,3 Star,29/11/2023,13,Suite,2,2.0,Corporate Booking,19,661,8593,No,Australia,3.0,No Meal
BKG544812,The Fern Residency,Hostel,2023-11-29,4,Studio Room,1,2.0,makemytrip,145,2612,10448,No,UAE,3.0,Half Board
BKG829405,Ginger Hotel,Resort,30-11-2023,9,Executive Room,1,0.0,Walk-in,315,2000,18000,Yes,India,1.0,Full Board
BKG908722,Airbnb Stay Bandra,Budget,30/11/2023,7,Family Room,1,2.0,Corporate Booking,159,4761,33327,No,,4.0,Breakfast Only
BKG447019,Taj Mahal Palace Mumbai,4 Star,2023-11-30,4,Double Room,3,1.0,Direct Website,348,11976,47904,No,USA,0.0,Full Board
BKG643599,Courtyard by Marriott,Hostel,30-11-2023,3,Deluxe,3,2.0,Booking.com,42,25768,77304,No,India,3.0,Breakfast Only
BKG805369,FabHotel Prime Central,3-Star,01/12/2023,6,Executive Room,3,2.0,OTA - Booking.com,9999,1300,7800,Yes,Germany,4.0,BB
BKG672463,Airbnb Stay Bandra,Hostel,2023-12-01,3,Presidential Suite,2,1.0,OTA - Booking.com,129,3367,10101,No,Nepal,2.0,AP
BKG889152,The Fern Residency,3 Star,01-12-2023,6,Presidential Suite,2,0.0,corporate,59,2699,16194,No,India,0.0,No Meal
BKG922222,The Fern Residency,Budget,02/12/2023,11,Twin Room,3,2.0,Booking.com,150,4935,54285,No,France,2.0,All Inclusive
BKG567620,ITC Maurya Delhi,BUDGET,2023-12-02,13,Twin Room,3,2.0,OTA - MakeMyTrip,286,26676,346788,Yes,India,1.0,AP
BKG705573,Courtyard by Marriott,boutique,02-12-2023,11,Suite,1,2.0,Yatra,4,20409,224499,No,France,1.0,CP
BKG976760,OYO Rooms 12345,budget,02/12/2023,13,Super Deluxe,1,2.0,makemytrip,265,2440,31720,No,India,1.0,BB
BKG570644,Novotel Kolkata,Hostel,2023-12-03,13,Standard,2,1.0,direct website,344,5968,77584,No,,3.0,CP
BKG520688,Ginger Hotel,Resort,03-12-2023,12,Standard,3,2.0,Direct Website,129,1971,23652,No,India,3.0,AP
BKG908874,Oberoi Bengaluru,budget,03/12/2023,9,Presidential Suite,3,0.0,MakeMyTrip,266,12664,113976,Yes,Bangladesh,4.0,Half Board
BKG123802,Treebo Trend City Inn,resort,2023-12-04,6,Super Deluxe,2,1.0,corporate,177,1772,10632,No,China,2.0,MAP
BKG809475,Ginger Hotel,Budget,04-12-2023,12,Double Room,3,1.0,Direct Website,252,2364,28368,No,India,1.0,No Meal
BKG112721,The Fern Residency,3star,04/12/2023,4,Double Room,1,0.0,Corporate Booking,55,1938,7752,Yes,China,1.0,BB
BKG563603,Zostel Delhi,boutique,2023-12-05,5,Super Deluxe,3,,makemytrip,82,1780,8900,Yes,,3.0,AP
BKG922189,The Fern Residency,boutique,05-12-2023,13,Executive Room,2,2.0,Travel Agent,98,4760,61880,No,Germany,3.0,No Meal
BKG791958,Courtyard by Marriott,4 Star,05/12/2023,6,Deluxe,2,2.0,Yatra,148,29270,175620,No,India,3.0,All Inclusive
BKG793531,OYO Rooms 12345,BUDGET,2023-12-05,11,Executive Room,3,0.0,Agoda,328,937,10307,Yes,Canada,0.0,MAP
BKG519298,Courtyard by Marriott,Budget,06-12-2023,3,Super Deluxe,2,1.0,direct website,155,27911,83733,Yes,UK,2.0,BB
BKG598370,Park Inn by Radisson,Boutique,06/12/2023,8,Family Room,1,2.0,Agoda,189,6161,49288,No,,2.0,BB
BKG191402,Taj Mahal Palace Mumbai,5 Star,2023-12-06,4,Deluxe,1,0.0,OTA - Booking.com,262,23608,94432,No,India,0.0,Half Board
BKG626227,Treebo Trend City Inn,budget,07-12-2023,8,Presidential Suite,1,0.0,makemytrip,79,1725,13800,No,Canada,1.0,MAP
BKG394133,Airbnb Stay Bandra,BUDGET,07/12/2023,10,Double Room,3,2.0,Corporate Booking,251,1639,16390,No,Germany,4.0,No Meal
BKG844605,Hilton Garden Inn,3star,2023-12-07,10,Executive Room,2,0.0,MakeMyTrip,96,6379,63790,Yes,,4.0,Full Board
BKG173251,Zostel Delhi,Boutique,07-12-2023,3,Twin Room,1,2.0,direct website,259,1255,3765,Yes,USA,1.0,MAP
BKG829323,Taj Mahal Palace Mumbai,BUDGET,08/12/2023,10,Studio Room,2,2.0,Yatra,259,18196,181960,No,Germany,4.0,BB
BKG339351,FabHotel Prime Central,5-Star,2023-12-08,7,Deluxe,2,2.0,OTA - Booking.com,102,1296,9072,No,Japan,3.0,AP
BKG333571,Airbnb Stay Bandra,Resort,08-12-2023,11,Super Deluxe,2,1.0,OTA - MakeMyTrip,39,3986,43846,No,Australia,2.0,No Meal
BKG561538,Radisson Blu Pune,Budget,09/12/2023,13,Double Room,1,0.0,travel agent,272,7909,102817,No,Canada,3.0,Breakfast Only
BKG900886,Airbnb Stay Bandra,4-Star,2023-12-09,12,Family Room,2,1.0,MakeMyTrip,100,3241,38892,No,Russia,4.0,No Meal
BKG659811,Ginger Hotel,5 Star,09-12-2023,9,Presidential Suite,1,2.0,Goibibo,358,2448,22032,Yes,,4.0,Full Board
BKG392951,Lemon Tree Lucknow,4 Star,09/12/2023,4,Presidential Suite,1,0.0,corporate,307,1122,4488,Yes,India,2.0,AP
BKG642755,Zostel Delhi,5-Star,2023-12-10,8,Super Deluxe,1,2.0,direct website,220,1186,9488,Yes,Japan,3.0,Full Board
BKG661465,The Leela Goa,4 Star,10-12-2023,3,Studio Room,3,,direct website,307,26785,80355,Yes,UAE,2.0,AP
BKG243359,Zostel Delhi,3 Star,10/12/2023,7,Executive Room,2,2.0,Goibibo,123,2188,15316,No,UAE,4.0,BB
BKG935099,Treebo Trend City Inn,Budget,2023-12-11,3,Super Deluxe,3,0.0,Goibibo,230,2499,7497,No,France,2.0,All Inclusive
BKG243910,OYO Rooms 12345,boutique,11-12-2023,12,Suite,3,2.0,OTA - MakeMyTrip,177,899,10788,No,Russia,2.0,Full Board
BKG525281,Ginger Hotel,Budget,11/12/2023,7,Studio Room,3,2.0,Booking.com,62,1367,9569,No,Germany,4.0,Breakfast Only
BKG598090,Park Inn by Radisson,Boutique,2023-12-11,11,Double Room,3,1.0,corporate,115,5783,63613,No,India,2.0,MAP
BKG417403,ITC Maurya Delhi,boutique,12-12-2023,10,Studio Room,1,1.0,MakeMyTrip,190,25254,252540,No,India,,Half Board
BKG586028,Ginger Hotel,4 Star,12/12/2023,10,Super Deluxe,1,0.0,Booking.com,61,1460,14600,No,India,4.0,
BKG399016,Taj Mahal Palace Mumbai,4-Star,2023-12-12,11,Suite,2,0.0,corporate,255,26129,287419,No,India,2.0,CP
BKG349912,Novotel Kolkata,3 Star,13-12-2023,11,Executive Room,2,1.0,Direct Website,6,5808,63888,No,India,1.0,MAP
BKG634810,Zostel Delhi,Hostel,13/12/2023,6,Family Room,1,2.0,Goibibo,154,1927,11562,No,Canada,3.0,CP
BKG214108,Holiday Inn Jaipur,5 Star,2023-12-13,2,Super Deluxe,2,,Direct Website,91,5178,10356,No,India,3.0,Full Board
BKG784492,ITC Maurya Delhi,BUDGET,13-12-2023,11,Executive Room,2,0.0,makemytrip,13,15897,174867,No,Russia,3.0,
BKG140425,Marriott Hyderabad,5-Star,14/12/2023,3,Suite,3,0.0,Yatra,228,16664,49992,No,Russia,0.0,Full Board
BKG891910,Novotel Kolkata,3-Star,2023-12-14,6,Super Deluxe,3,2.0,Walk-in,85,3929,23574,Yes,UK,4.0,All Inclusive
BKG718161,The Fern Residency,Boutique,14-12-2023,4,Deluxe,3,1.0,Yatra,132,4091,16364,No,India,0.0,MAP
BKG290427,The Fern Residency,3star,15/12/2023,6,Super Deluxe,3,0.0,makemytrip,182,2649,15894,No,France,2.0,Breakfast Only
BKG676081,FabHotel Prime Central,Five Star,2023-12-15,1,Double Room,3,2.0,Goibibo,61,1909,1909,No,India,4.0,MAP
BKG367169,Ginger Hotel,3-Star,15-12-2023,10,Suite,1,0.0,Walk-in,218,1731,17310,No,Germany,,
BKG369908,Airbnb Stay Bandra,5-Star,15/12/2023,12,Standard,3,1.0,MakeMyTrip,245,1523,18276,No,India,3.0,
BKG823008,Taj Mahal Palace Mumbai,3-Star,2023-12-16,1,Executive Room,3,0.0,travel agent,229,24267,24267,Yes,UK,3.0,CP
BKG955468,Oberoi Bengaluru,Boutique,16-12-2023,3,Family Room,1,2.0,direct website,78,26268,78804,No,Russia,3.0,Full Board
BKG457206,The Leela Goa,4 Star,16/12/2023,8,Twin Room,3,,Direct Website,148,24159,193272,No,UAE,2.0,Half Board
BKG917953,Zostel Delhi,Five Star,2023-12-17,8,Suite,2,2.0,Corporate Booking,137,1634,13072,Yes,,1.0,BB
BKG795752,Hyatt Regency Chennai,Resort,17-12-2023,11,Family Room,1,1.0,MakeMyTrip,313,13399,147389,Yes,,4.0,BB
BKG390951,Hilton Garden Inn,Resort,17/12/2023,4,Twin Room,2,2.0,MakeMyTrip,64,7408,29632,No,USA,1.0,BB
BKG817561,Airbnb Stay Bandra,BUDGET,2023-12-17,6,Standard,2,0.0,travel agent,12,2354,14124,Yes,Singapore,4.0,CP
BKG380157,Holiday Inn Jaipur,4 Star,18-12-2023,8,Studio Room,1,1.0,Corporate Booking,212,7770,62160,Yes,,3.0,Full Board
BKG373455,Hilton Garden Inn,boutique,18/12/2023,7,Studio Room,1,1.0,Walk-in,241,3013,21091,No,Australia,0.0,Half Board
BKG785987,Oberoi Bengaluru,Five Star,2023-12-18,11,Studio Room,3,1.0,Direct Website,212,9841,108251,Yes,India,2.0,Half Board
BKG180483,Lemon Tree Lucknow,BUDGET,19-12-2023,7,Twin Room,1,0.0,Corporate Booking,180,2359,16513,No,,4.0,Half Board
BKG895473,Courtyard by Marriott,Boutique,19/12/2023,13,Twin Room,1,1.0,Direct Website,337,9134,118742,Yes,France,3.0,Breakfast Only
BKG811873,Radisson Blu Pune,Hostel,2023-12-19,4,Super Deluxe,3,,corporate,172,7128,28512,No,India,0.0,BB
BKG433940,Airbnb Stay Bandra,Five Star,19-12-2023,9,Family Room,3,0.0,Yatra,159,2495,22455,No,Singapore,3.0,No Meal
BKG385450,Taj Mahal Palace Mumbai,3 Star,20/12/2023,12,Studio Room,1,1.0,corporate,163,15771,189252,No,UAE,2.0,BB
BKG799187,OYO Rooms 12345,Budget,2023-12-20,10,Double Room,3,2.0,Walk-in,187,2443,24430,No,India,0.0,MAP
BKG451230,Courtyard by Marriott,3star,20-12-2023,6,Double Room,3,1.0,corporate,190,16915,101490,Yes,Japan,4.0,
BKG716439,Marriott Hyderabad,boutique,21/12/2023,12,Deluxe,3,2.0,MakeMyTrip,307,21898,262776,Yes,Bangladesh,4.0,Breakfast Only
BKG766787,Radisson Blu Pune,Five Star,2023-12-21,11,Deluxe,2,2.0,Booking.com,255,6487,71357,No,USA,4.0,CP
BKG591998,Park Inn by Radisson,budget,21-12-2023,3,Executive Room,3,1.0,Corporate Booking,182,5184,15552,No,UK,4.0,Half Board
BKG789438,Airbnb Stay Bandra,Resort,22/12/2023,5,Deluxe,2,1.0,MakeMyTrip,116,3772,18860,Yes,India,0.0,AP
BKG964791,Oberoi Bengaluru,BUDGET,2023-12-22,5,Super Deluxe,1,2.0,MakeMyTrip,281,28388,141940,No,China,2.0,MAP
BKG229428,Airbnb Stay Bandra,Five Star,22-12-2023,5,Studio Room,2,1.0,Goibibo,195,3922,19610,No,Bangladesh,,BB
BKG577279,Marriott Hyderabad,Budget,22/12/2023,8,Presidential Suite,2,1.0,OTA - Booking.com,33,28972,231776,No,,4.0,
BKG687248,Treebo Trend City Inn,Five Star,2023-12-23,9,Deluxe,2,0.0,Walk-in,51,2327,20943,No,Japan,,Breakfast Only
BKG425885,Ginger Hotel,3star,23-12-2023,13,Super Deluxe,2,2.0,Travel Agent,111,722,9386,Yes,France,1.0,MAP
BKG329789,Marriott Hyderabad,3 Star,23/12/2023,9,Double Room,2,,Booking.com,251,18057,162513,No,France,1.0,BB
BKG945432,Oberoi Bengaluru,5 Star,2023-12-24,13,Presidential Suite,2,1.0,MakeMyTrip,81,16983,220779,No,Singapore,0.0,No Meal
BKG913639,Holiday Inn Jaipur,budget,24-12-2023,6,Family Room,1,1.0,Agoda,231,7207,43242,No,Canada,4.0,AP
BKG890368,Holiday Inn Jaipur,boutique,24/12/2023,6,Standard,1,0.0,direct website,226,4986,29916,No,Germany,1.0,MAP
BKG838674,Radisson Blu Pune,Hostel,2023-12-24,9,Presidential Suite,1,0.0,Direct Website,232,6544,58896,Yes,Australia,1.0,Breakfast Only
BKG938207,ITC Maurya Delhi,Five Star,25-12-2023,4,Super Deluxe,2,1.0,Travel Agent,220,20145,80580,No,India,3.0,All Inclusive
BKG380818,The Fern Residency,4 Star,25/12/2023,6,Suite,3,2.0,MakeMyTrip,41,4375,26250,No,India,3.0,Half Board
BKG280862,Holiday Inn Jaipur,5-Star,2023-12-25,4,Double Room,2,0.0,Goibibo,20,3968,15872,No,Bangladesh,2.0,No Meal
BKG900806,FabHotel Prime Central,Boutique,26-12-2023,11,Executive Room,1,2.0,travel agent,41,1180,12980,No,India,2.0,
BKG720416,Park Inn by Radisson,Boutique,26/12/2023,1,Standard,2,1.0,Booking.com,112,5228,5228,No,Singapore,4.0,
BKG739328,Ginger Hotel,BUDGET,2023-12-26,7,Twin Room,1,2.0,Travel Agent,104,1010,7070,Yes,China,1.0,CP
BKG227401,Courtyard by Marriott,Resort,26-12-2023,10,Family Room,3,2.0,makemytrip,191,26446,264460,Yes,Russia,0.0,Half Board
BKG996076,The Leela Goa,3star,27/12/2023,11,Deluxe,3,1.0,Corporate Booking,16,25638,282018,No,Nepal,,BB
BKG246389,Hyatt Regency Chennai,3star,2023-12-27,-3,Twin Room,1,1.0,Walk-in,119,11688,35064,No,,3.0,Half Board
BKG915613,Taj Mahal Palace Mumbai,Hostel,27-12-2023,6,Standard,1,1.0,Direct Website,128,11748,70488,Yes,Australia,,Full Board
BKG337819,Hilton Garden Inn,Boutique,28/12/2023,9,Twin Room,2,,makemytrip,129,5680,51120,No,Bangladesh,4.0,No Meal
BKG305468,Park Inn by Radisson,5 Star,2023-12-28,7,Twin Room,2,0.0,OTA - Booking.com,59,7370,51590,No,Germany,3.0,Breakfast Only
BKG415138,Holiday Inn Jaipur,3star,28-12-2023,13,Presidential Suite,2,1.0,Goibibo,47,7838,101894,No,India,,No Meal
BKG878556,FabHotel Prime Central,4 Star,28/12/2023,7,Double Room,3,1.0,MakeMyTrip,28,505,3535,Yes,India,4.0,Breakfast Only
BKG644690,Novotel Kolkata,Resort,2023-12-29,2,Presidential Suite,3,0.0,travel agent,96,6134,12268,No,Australia,4.0,Full Board
BKG872974,FabHotel Prime Central,3 Star,29-12-2023,12,Family Room,3,1.0,Agoda,9,693,8316,No,UK,1.0,BB
BKG778636,Airbnb Stay Bandra,5 Star,29/12/2023,11,Deluxe,2,1.0,Agoda,241,4371,48081,No,Germany,4.0,MAP
BKG697066,OYO Rooms 12345,5 Star,2023-12-30,9,Twin Room,1,0.0,Goibibo,313,1660,14940,No,Sri Lanka,4.0,AP
BKG749177,Treebo Trend City Inn,resort,30-12-2023,10,Presidential Suite,1,2.0,Goibibo,231,2358,23580,Yes,India,3.0,CP
BKG455201,Zostel Delhi,4 Star,30/12/2023,9,Executive Room,2,2.0,Goibibo,276,1411,12699,No,India,3.0,Full Board
BKG887484,Hyatt Regency Chennai,Resort,2023-12-30,6,Deluxe,2,2.0,travel agent,283,10899,65394,No,Bangladesh,0.0,CP
BKG639688,Taj Mahal Palace Mumbai,BUDGET,31-12-2023,13,Double Room,1,1.0,travel agent,202,17638,229294,Yes,India,0.0,No Meal
BKG686268,Hyatt Regency Chennai,Hostel,31/12/2023,3,Super Deluxe,1,0.0,Booking.com,246,28827,86481,No,Russia,0.0,BB
BKG709771,Park Inn by Radisson,4-Star,2023-12-31,1,Twin Room,3,2.0,OTA - Booking.com,289,3275,3275,No,Singapore,4.0,No Meal
